Time,Open,High,Low,Close,Volume,Day,ATR,direction,dir_count,spread,size,entry_price,TP,SL,profit/loss
2007-08-05 20:00:00,672.648,674.972,672.378,672.625,129,Sun,3.281450000000001,bear,2,0.02,100.0,,,,
2007-08-06 00:00:00,672.311,672.54,670.76,672.227,218,Mon,3.2813499999999975,bear,3,0.02,100.0,,,,
2007-08-06 04:00:00,672.26,673.841,671.777,672.563,223,Mon,3.2983999999999924,bull,1,0.02,100.0,,,,
2007-08-06 08:00:00,672.596,674.591,671.961,672.998,240,Mon,3.2142499999999927,bull,2,0.02,100.0,,,,
2007-08-06 12:00:00,673.079,673.349,668.945,669.429,240,Mon,3.234699999999992,bear,1,0.02,100.0,,,,
2007-08-06 16:00:00,669.319,671.769,668.532,671.327,231,Mon,3.029549999999989,bull,1,0.02,100.0,,,,
2007-08-06 20:00:00,671.371,672.131,670.338,671.29,175,Mon,2.9592499999999857,bear,1,0.02,100.0,,,,
2007-08-07 00:00:00,671.298,671.36,669.648,670.098,222,Tue,2.9186499999999853,bear,2,0.02,100.0,,,,
2007-08-07 04:00:00,670.022,670.948,668.973,669.62,233,Tue,2.9111499999999864,bear,3,0.02,100.0,,,,
2007-08-07 08:00:00,669.598,670.498,667.575,668.57,240,Tue,2.9223999999999877,bear,4,0.02,100.0,,,,
2007-08-07 12:00:00,667.973,670.597,665.547,669.748,240,Tue,3.047549999999984,bull,1,0.02,100.0,,,,
2007-08-07 16:00:00,669.797,672.366,669.02,671.747,232,Tue,2.9749999999999828,bull,2,0.02,100.0,,,,
2007-08-07 20:00:00,671.495,672.27,670.612,671.145,164,Tue,2.8918499999999825,bear,1,0.02,100.0,,,,
2007-08-08 00:00:00,671.145,671.348,670.047,670.895,210,Wed,2.862549999999976,bear,2,0.02,100.0,,,,
2007-08-08 04:00:00,670.897,671.169,669.072,669.797,216,Wed,2.872249999999974,bear,3,0.02,100.0,,,,
2007-08-08 08:00:00,669.898,673.22,668.948,672.723,236,Wed,3.0022999999999795,bull,1,0.02,100.0,,,,
2007-08-08 12:00:00,672.92,676.595,672.197,674.548,240,Wed,3.1254999999999824,bull,2,0.02,100.0,,,,
2007-08-08 16:00:00,674.27,675.322,672.698,673.822,233,Wed,2.9308499999999866,bear,1,0.02,100.0,,,,
2007-08-08 20:00:00,673.898,674.751,673.048,673.048,160,Wed,2.7071999999999887,bear,2,0.02,100.0,,,,
2007-08-09 00:00:00,673.048,673.397,671.944,672.598,217,Thu,2.654949999999997,bear,3,0.02,100.0,,,,
2007-08-09 04:00:00,672.472,674.27,671.497,672.67,230,Thu,2.663900000000001,bull,1,0.02,100.0,,,,
2007-08-09 08:00:00,672.348,673.42,666.098,667.02,239,Thu,2.936750000000001,bear,1,0.02,100.0,,,,
2007-08-09 12:00:00,666.923,668.047,659.884,662.398,240,Thu,3.241700000000003,bear,2,0.02,100.0,,,,
2007-08-09 16:00:00,662.447,664.17,660.098,661.197,237,Thu,3.313800000000003,bear,3,0.02,100.0,,,,
2007-08-09 20:00:00,661.095,662.497,660.322,661.445,172,Thu,3.2023500000000014,bull,1,0.02,100.0,,,,
2007-08-10 00:00:00,661.47,663.798,661.147,663.498,227,Fri,3.173050000000001,bull,2,0.02,100.0,,,,
2007-08-10 04:00:00,663.498,664.396,661.798,664.122,236,Fri,3.213299999999998,bull,3,0.02,100.0,,,,
2007-08-10 08:00:00,664.223,665.122,657.648,658.698,240,Fri,3.5013999999999954,bear,1,0.02,100.0,,,,
2007-08-10 12:00:00,658.763,676.147,658.122,674.17,240,Fri,4.303899999999999,bull,1,0.02,100.0,,,,
2007-08-10 16:00:00,673.944,674.513,669.595,672.62,233,Fri,4.403649999999999,bear,1,0.02,100.0,,,,
2007-08-10 20:00:00,672.497,672.998,671.93,672.398,56,Fri,4.2045500000000064,bear,2,0.02,100.0,,,,
2007-08-12 20:00:00,672.17,672.37,670.301,670.401,128,Sun,4.142100000000005,bear,3,0.02,100.0,,,,
2007-08-13 00:00:00,670.267,670.776,668.929,670.095,227,Mon,4.151550000000003,bear,4,0.02,100.0,,,,
2007-08-13 04:00:00,670.14,670.338,668.295,669.567,227,Mon,4.188650000000007,bear,5,0.02,100.0,,,,
2007-08-13 08:00:00,669.615,671.845,668.353,671.515,236,Mon,4.2584000000000115,bull,1,0.02,100.0,671.515,669.3858,669.615,Sell loss
2007-08-13 12:00:00,671.341,671.521,667.865,669.124,240,Mon,4.227600000000007,bear,1,0.02,100.0,,,,
2007-08-13 16:00:00,669.144,670.063,668.709,669.302,225,Mon,4.075400000000007,bull,1,0.02,100.0,,,,
2007-08-13 20:00:00,669.303,669.65,668.146,668.662,177,Mon,4.019400000000007,bear,1,0.02,100.0,,,,
2007-08-14 00:00:00,668.67,668.92,667.723,668.198,195,Tue,3.994100000000009,bear,2,0.02,100.0,,,,
2007-08-14 04:00:00,668.398,669.498,666.597,667.522,232,Tue,4.0665000000000076,bear,3,0.02,100.0,,,,
2007-08-14 08:00:00,667.573,668.447,666.473,667.948,235,Tue,4.026550000000009,bull,1,0.02,100.0,,,,
2007-08-14 12:00:00,667.563,670.969,665.272,669.37,240,Tue,3.945300000000009,bull,2,0.02,100.0,,,,
2007-08-14 16:00:00,669.444,669.812,666.772,669.17,233,Tue,3.6891500000000064,bear,1,0.02,100.0,,,,
2007-08-14 20:00:00,669.147,669.745,668.322,669.497,190,Tue,3.5567000000000064,bull,1,0.02,100.0,,,,
2007-08-15 00:00:00,669.42,669.506,666.822,666.947,204,Wed,3.582150000000007,bear,1,0.02,100.0,,,,
2007-08-15 04:00:00,667.12,667.448,664.397,664.744,236,Wed,3.602150000000006,bear,2,0.02,100.0,,,,
2007-08-15 08:00:00,664.82,665.641,662.872,664.013,239,Wed,3.6107000000000085,bear,3,0.02,100.0,,,,
2007-08-15 12:00:00,664.448,670.705,661.448,669.573,240,Wed,3.6998500000000147,bull,1,0.02,100.0,,,,
2007-08-15 16:00:00,669.422,669.633,667.348,667.848,235,Wed,2.9128500000000144,bear,1,0.02,100.0,,,,
2007-08-15 20:00:00,667.948,668.723,665.647,667.47,205,Wed,2.8207500000000096,bear,2,0.02,100.0,,,,
2007-08-16 00:00:00,667.598,667.72,664.123,665.298,225,Thu,2.9472000000000036,bear,3,0.02,100.0,,,,
2007-08-16 04:00:00,665.198,666.17,663.345,665.522,240,Thu,2.9836000000000014,bull,1,0.02,100.0,,,,
2007-08-16 08:00:00,665.573,666.07,661.497,663.448,234,Thu,3.119900000000007,bear,1,0.02,100.0,,,,
2007-08-16 12:00:00,663.413,665.37,650.247,651.82,240,Thu,3.773900000000009,bear,2,0.02,100.0,,,,
2007-08-16 16:00:00,651.894,653.547,641.723,652.82,186,Thu,4.190500000000009,bull,1,0.02,100.0,,,,
2007-08-16 20:00:00,652.997,653.57,648.106,648.57,207,Thu,4.280900000000014,bear,1,0.02,100.0,,,,
2007-08-17 00:00:00,648.647,650.17,645.745,649.448,215,Fri,4.43445000000001,bull,1,0.02,100.0,,,,
2007-08-17 04:00:00,649.322,650.397,645.498,649.97,238,Fri,4.6042000000000085,bull,2,0.02,100.0,,,,
2007-08-17 08:00:00,649.848,653.345,648.973,650.87,239,Fri,4.7629500000000125,bull,3,0.02,100.0,,,,
2007-08-17 12:00:00,651.023,662.647,650.248,657.198,215,Fri,5.237850000000009,bull,4,0.02,100.0,,,,
2007-08-17 16:00:00,657.097,659.07,654.547,657.045,227,Fri,5.3653000000000075,bear,1,0.02,100.0,,,,
2007-08-17 20:00:00,657.145,657.273,655.922,657.197,40,Fri,5.148000000000008,bull,1,0.02,100.0,,,,
2007-08-19 20:00:00,657.17,657.445,653.566,653.698,129,Sun,5.18995000000001,bear,1,0.02,100.0,,,,
2007-08-20 00:00:00,653.795,655.726,653.051,654.407,224,Mon,5.252550000000008,bull,1,0.02,100.0,,,,
2007-08-20 04:00:00,654.449,658.091,654.032,657.79,238,Mon,5.321300000000008,bull,2,0.02,100.0,,,,
2007-08-20 08:00:00,657.788,658.836,655.707,657.017,239,Mon,5.325200000000012,bear,1,0.02,100.0,,,,
2007-08-20 12:00:00,657.039,660.016,653.581,657.958,239,Mon,5.5085000000000095,bull,1,0.02,100.0,,,,
2007-08-20 16:00:00,657.949,659.09,654.864,657.276,238,Mon,5.256950000000006,bear,1,0.02,100.0,,,,
2007-08-20 20:00:00,657.143,658.157,656.251,656.861,177,Mon,5.238000000000005,bear,2,0.02,100.0,,,,
2007-08-21 00:00:00,656.791,658.85,656.455,658.85,220,Tue,5.203950000000009,bull,1,0.02,100.0,,,,
2007-08-21 04:00:00,658.624,659.461,656.79,657.069,237,Tue,5.157650000000013,bear,1,0.02,100.0,,,,
2007-08-21 08:00:00,657.027,658.89,654.496,658.89,239,Tue,5.236100000000016,bull,1,0.02,100.0,,,,
2007-08-21 12:00:00,658.776,659.137,655.036,656.301,240,Tue,5.212500000000011,bear,1,0.02,100.0,,,,
2007-08-21 16:00:00,656.227,657.831,654.289,657.3,236,Tue,4.6334500000000105,bull,1,0.02,100.0,,,,
2007-08-21 20:00:00,657.27,657.459,656.018,656.992,157,Tue,4.114300000000003,bear,1,0.02,100.0,,,,
2007-08-22 00:00:00,657.331,657.331,654.368,654.889,218,Wed,3.9892499999999984,bear,2,0.02,100.0,,,,
2007-08-22 04:00:00,654.864,656.919,654.034,656.913,231,Wed,3.9122500000000002,bull,1,0.02,100.0,,,,
2007-08-22 08:00:00,656.935,658.518,656.107,658.143,238,Wed,3.7878500000000033,bull,2,0.02,100.0,,,,
2007-08-22 12:00:00,658.22,661.369,656.68,659.272,240,Wed,3.8037000000000036,bull,3,0.02,100.0,,,,
2007-08-22 16:00:00,659.294,660.667,658.135,660.375,233,Wed,3.3103500000000055,bull,4,0.02,100.0,,,,
2007-08-22 20:00:00,660.426,660.92,658.842,660.073,166,Wed,3.188100000000003,bear,1,0.02,100.0,,,,
2007-08-23 00:00:00,660.225,661.85,659.74,661.551,216,Thu,3.2260500000000034,bull,1,0.02,100.0,,,,
2007-08-23 04:00:00,661.513,663.211,659.917,662.122,239,Thu,3.196800000000002,bull,2,0.02,100.0,,,,
2007-08-23 08:00:00,662.075,664.543,660.561,663.451,237,Thu,3.2621500000000028,bull,3,0.02,100.0,,,,
2007-08-23 12:00:00,663.376,664.575,657.865,659.094,240,Thu,3.394700000000006,bear,1,0.02,100.0,,,,
2007-08-23 16:00:00,658.985,660.904,657.97,658.87,236,Thu,3.3849500000000035,bear,2,0.02,100.0,,,,
2007-08-23 20:00:00,658.794,659.883,658.486,659.344,148,Thu,3.1330500000000088,bull,1,0.02,100.0,,,,
2007-08-24 00:00:00,659.221,659.635,658.021,658.72,215,Fri,3.0024500000000103,bear,1,0.02,100.0,,,,
2007-08-24 04:00:00,658.577,659.541,656.87,658.892,228,Fri,3.0407000000000095,bull,1,0.02,100.0,,,,
2007-08-24 08:00:00,658.843,661.308,658.688,661.035,237,Fri,3.051950000000011,bull,2,0.02,100.0,,,,
2007-08-24 12:00:00,661.016,664.103,659.678,664.103,239,Fri,3.139650000000006,bull,3,0.02,100.0,,,,
2007-08-24 16:00:00,664.158,668.311,664.099,667.957,232,Fri,3.1305500000000053,bull,4,0.02,100.0,,,,
2007-08-24 20:00:00,667.952,668.561,667.506,667.6,52,Fri,2.9782500000000085,bear,1,0.02,100.0,,,,
2007-08-26 20:00:00,667.648,668.299,666.868,667.057,127,Sun,2.872700000000003,bear,2,0.02,100.0,,,,
2007-08-27 00:00:00,667.178,667.677,665.83,667.409,204,Mon,2.8930000000000065,bull,1,0.02,100.0,,,,
2007-08-27 04:00:00,667.493,668.217,666.672,667.287,224,Mon,2.822100000000006,bear,1,0.02,100.0,,,,
2007-08-27 08:00:00,667.201,667.66,665.88,667.098,217,Mon,2.766850000000005,bear,2,0.02,100.0,,,,
2007-08-27 12:00:00,666.973,667.24,665.4,665.935,240,Mon,2.7383000000000037,bear,3,0.02,100.0,,,,
2007-08-27 16:00:00,665.859,667.186,665.401,666.571,218,Mon,2.593100000000004,bull,1,0.02,100.0,,,,
2007-08-27 20:00:00,666.665,667.349,665.122,665.763,192,Mon,2.5778500000000064,bear,1,0.02,100.0,,,,
2007-08-28 00:00:00,665.781,667.317,665.497,666.956,220,Tue,2.5649500000000103,bull,1,0.02,100.0,,,,
2007-08-28 04:00:00,666.889,667.785,665.379,666.093,232,Tue,2.579750000000007,bear,1,0.02,100.0,,,,
2007-08-28 08:00:00,666.06,667.817,665.923,667.2,235,Tue,2.5097500000000084,bull,1,0.02,100.0,,,,
2007-08-28 12:00:00,667.366,667.584,661.778,663.113,240,Tue,2.600950000000006,bear,1,0.02,100.0,,,,
2007-08-28 16:00:00,663.098,665.997,661.611,662.31,234,Tue,2.4847500000000027,bear,2,0.02,100.0,,,,
2007-08-28 20:00:00,662.323,662.594,661.351,661.995,179,Tue,2.4002000000000066,bear,3,0.02,100.0,,,,
2007-08-29 00:00:00,662.122,662.207,661.009,662.054,225,Wed,2.390250000000003,bear,4,0.02,100.0,,,,
2007-08-29 04:00:00,662.154,663.904,661.679,662.811,234,Wed,2.4208000000000025,bull,1,0.02,100.0,,,,
2007-08-29 08:00:00,662.864,665.536,662.172,665.23,237,Wed,2.4554499999999964,bull,2,0.02,100.0,,,,
2007-08-29 12:00:00,665.226,668.336,663.773,666.36,240,Wed,2.5525999999999955,bull,3,0.02,100.0,,,,
2007-08-29 16:00:00,666.396,667.442,664.525,667.267,232,Wed,2.477199999999999,bull,4,0.02,100.0,,,,
2007-08-29 20:00:00,667.307,667.37,665.899,666.246,175,Wed,2.34015,bear,1,0.02,100.0,,,,
2007-08-30 00:00:00,666.046,666.486,665.302,665.611,212,Thu,2.346599999999995,bear,2,0.02,100.0,,,,
2007-08-30 04:00:00,665.576,666.329,664.192,665.798,233,Thu,2.381899999999996,bull,1,0.02,100.0,,,,
2007-08-30 08:00:00,665.799,666.278,663.457,664.604,237,Thu,2.4305999999999983,bear,1,0.02,100.0,,,,
2007-08-30 12:00:00,664.65,667.421,663.206,666.334,239,Thu,2.564100000000002,bull,1,0.02,100.0,,,,
2007-08-30 16:00:00,666.228,666.352,663.647,664.439,231,Thu,2.6103499999999995,bear,1,0.02,100.0,,,,
2007-08-30 20:00:00,664.367,665.462,664.096,665.389,172,Thu,2.5866499999999975,bull,1,0.02,100.0,,,,
2007-08-31 00:00:00,665.204,666.898,664.227,666.787,217,Fri,2.630949999999996,bull,2,0.02,100.0,,,,
2007-08-31 04:00:00,666.75,668.283,665.773,667.348,236,Fri,2.645099999999991,bull,3,0.02,100.0,,,,
2007-08-31 08:00:00,667.271,672.382,666.675,672.382,238,Fri,2.839449999999988,bull,4,0.02,100.0,,,,
2007-08-31 12:00:00,672.22,674.507,670.802,671.251,240,Fri,2.904399999999987,bear,1,0.02,100.0,,,,
2007-08-31 16:00:00,671.28,673.376,671.032,672.433,221,Fri,2.9268999999999834,bull,1,0.02,100.0,,,,
2007-08-31 20:00:00,672.384,672.919,671.981,672.761,50,Fri,2.6834999999999867,bull,2,0.02,100.0,,,,
2007-09-02 20:00:00,672.348,672.933,672.169,672.252,110,Sun,2.5023999999999886,bear,1,0.02,100.0,,,,
2007-09-03 00:00:00,672.151,672.576,671.249,671.454,213,Mon,2.506599999999986,bear,2,0.02,100.0,,,,
2007-09-03 04:00:00,671.484,673.236,670.575,672.799,215,Mon,2.5797499999999842,bull,1,0.02,100.0,,,,
2007-09-03 08:00:00,672.859,673.414,671.312,672.076,224,Mon,2.573599999999982,bear,1,0.02,100.0,,,,
2007-09-03 12:00:00,672.191,672.201,670.813,671.663,200,Mon,2.4747999999999877,bear,2,0.02,100.0,,,,
2007-09-03 16:00:00,671.726,672.663,671.264,671.79,152,Mon,2.3165999999999882,bull,1,0.02,100.0,,,,
2007-09-03 20:00:00,671.729,672.475,671.473,671.576,137,Mon,2.22084999999999,bear,1,0.02,100.0,,,,
2007-09-04 00:00:00,671.546,672.533,671.031,671.932,215,Tue,2.2223999999999933,bull,1,0.02,100.0,,,,
2007-09-04 04:00:00,671.755,673.841,671.522,672.416,228,Tue,2.279149999999993,bull,2,0.02,100.0,,,,
2007-09-04 08:00:00,672.301,674.298,671.796,673.713,235,Tue,2.2973999999999934,bull,3,0.02,100.0,,,,
2007-09-04 12:00:00,673.627,682.785,672.081,680.796,240,Tue,2.6915499999999897,bull,4,0.02,100.0,,,,
2007-09-04 16:00:00,680.864,682.911,680.662,681.65,232,Tue,2.5932499999999834,bull,5,0.02,100.0,,,,
2007-09-04 20:00:00,681.676,682.397,680.404,680.76,178,Tue,2.5576499999999895,bear,1,0.02,100.0,680.76,682.038825,681.676,Buy loss
2007-09-05 00:00:00,680.653,681.72,679.985,680.53,226,Wed,2.576099999999991,bear,2,0.02,100.0,,,,
2007-09-05 04:00:00,680.532,680.92,678.394,679.119,236,Wed,2.568849999999986,bear,3,0.02,100.0,,,,
2007-09-05 08:00:00,679.179,680.145,677.804,678.654,236,Wed,2.560399999999987,bear,4,0.02,100.0,,,,
2007-09-05 12:00:00,678.685,682.698,678.17,681.942,240,Wed,2.5014499999999886,bull,1,0.02,100.0,,,,
2007-09-05 16:00:00,682.045,682.363,680.017,681.979,234,Wed,2.4334999999999924,bear,1,0.02,100.0,,,,
2007-09-05 20:00:00,681.969,682.535,680.539,681.348,189,Wed,2.4160999999999944,bear,2,0.02,100.0,,,,
2007-09-06 00:00:00,681.594,683.353,680.612,683.141,227,Thu,2.5062499999999943,bull,1,0.02,100.0,,,,
2007-09-06 04:00:00,683.053,684.751,682.185,684.651,236,Thu,2.5963499999999953,bull,2,0.02,100.0,,,,
2007-09-06 08:00:00,684.42,685.129,681.967,684.28,240,Thu,2.6880999999999973,bear,1,0.02,100.0,,,,
2007-09-06 12:00:00,684.392,697.421,684.392,695.914,240,Thu,3.212100000000004,bull,1,0.02,100.0,,,,
2007-09-06 16:00:00,695.714,696.536,693.5,695.416,236,Thu,3.258800000000002,bear,1,0.02,100.0,,,,
2007-09-06 20:00:00,695.339,695.819,694.04,694.04,192,Thu,3.2783500000000005,bear,2,0.02,100.0,,,,
2007-09-07 00:00:00,694.329,695.043,692.263,692.791,219,Fri,3.347399999999999,bear,3,0.02,100.0,,,,
2007-09-07 04:00:00,692.72,693.682,692.073,692.775,232,Fri,3.3777499999999976,bull,1,0.02,100.0,,,,
2007-09-07 08:00:00,692.812,698.817,691.508,698.539,238,Fri,3.668099999999993,bull,2,0.02,100.0,,,,
2007-09-07 12:00:00,698.512,706.697,695.948,703.028,240,Fri,4.0895999999999955,bull,3,0.02,100.0,,,,
2007-09-07 16:00:00,703.014,703.151,698.979,699.938,234,Fri,4.173099999999994,bear,1,0.02,100.0,,,,
2007-09-07 20:00:00,700.04,700.783,699.396,700.365,51,Fri,3.7072499999999993,bull,1,0.02,100.0,,,,
2007-09-09 20:00:00,700.248,701.013,698.997,700.334,124,Sun,3.6956000000000073,bull,2,0.02,100.0,,,,
2007-09-10 00:00:00,700.3,702.39,699.246,700.479,228,Mon,3.753150000000005,bull,3,0.02,100.0,,,,
2007-09-10 04:00:00,700.509,705.627,698.773,705.186,235,Mon,4.009100000000001,bull,4,0.02,100.0,,,,
2007-09-10 08:00:00,705.27,706.448,702.188,704.492,238,Mon,4.095800000000002,bear,1,0.02,100.0,,,,
2007-09-10 12:00:00,704.521,706.013,698.721,700.795,240,Mon,4.343350000000004,bear,2,0.02,100.0,,,,
2007-09-10 16:00:00,700.799,703.407,700.268,702.845,232,Mon,4.273900000000003,bull,1,0.02,100.0,,,,
2007-09-10 20:00:00,702.958,703.1,701.837,702.948,183,Mon,4.219750000000005,bear,1,0.02,100.0,,,,
2007-09-11 00:00:00,702.644,703.257,702.057,703.09,220,Tue,4.1799500000000025,bull,1,0.02,100.0,,,,
2007-09-11 04:00:00,703.038,703.744,701.824,702.743,219,Tue,4.138900000000007,bear,1,0.02,100.0,,,,
2007-09-11 08:00:00,702.814,705.025,702.597,704.081,239,Tue,4.132000000000005,bull,1,0.02,100.0,,,,
2007-09-11 12:00:00,704.093,713.496,702.628,713.496,240,Tue,4.5173000000000005,bull,2,0.02,100.0,,,,
2007-09-11 16:00:00,713.303,713.303,710.855,711.999,234,Tue,3.9922999999999944,bear,1,0.02,100.0,,,,
2007-09-11 20:00:00,712.001,712.648,710.133,710.456,193,Tue,3.9662499999999965,bear,2,0.02,100.0,,,,
2007-09-12 00:00:00,710.359,711.241,709.13,710.928,227,Wed,3.9828499999999964,bull,1,0.02,100.0,,,,
2007-09-12 04:00:00,710.884,713.797,710.606,711.314,237,Wed,4.003399999999999,bull,2,0.02,100.0,,,,
2007-09-12 08:00:00,711.425,712.618,708.408,710.369,238,Wed,4.133449999999999,bear,1,0.02,100.0,,,,
2007-09-12 12:00:00,710.321,712.621,705.291,709.378,240,Wed,4.134499999999997,bear,2,0.02,100.0,,,,
2007-09-12 16:00:00,709.407,712.019,708.787,711.321,233,Wed,3.7586499999999945,bull,1,0.02,100.0,,,,
2007-09-12 20:00:00,711.245,711.812,709.578,711.009,195,Wed,3.6617500000000005,bear,1,0.02,100.0,,,,
2007-09-13 00:00:00,711.026,712.051,709.504,709.777,226,Thu,3.719749999999999,bear,2,0.02,100.0,,,,
2007-09-13 04:00:00,709.704,710.338,706.298,707.876,228,Thu,3.8209499999999936,bear,3,0.02,100.0,,,,
2007-09-13 08:00:00,707.66,708.696,703.861,706.294,240,Thu,3.905499999999995,bear,4,0.02,100.0,,,,
2007-09-13 12:00:00,706.365,709.4,702.975,708.902,238,Thu,3.8840499999999962,bull,1,0.02,100.0,,,,
2007-09-13 16:00:00,708.863,709.918,707.307,707.622,219,Thu,3.801599999999996,bear,1,0.02,100.0,,,,
2007-09-13 20:00:00,707.647,708.17,705.746,706.035,194,Thu,3.5581999999999936,bear,2,0.02,100.0,,,,
2007-09-14 00:00:00,706.036,707.321,705.389,705.833,224,Fri,3.497849999999994,bear,3,0.02,100.0,,,,
2007-09-14 04:00:00,705.744,706.176,703.735,704.14,234,Fri,3.556749999999994,bear,4,0.02,100.0,,,,
2007-09-14 08:00:00,704.089,706.724,703.391,704.546,238,Fri,3.6634000000000015,bull,1,0.02,100.0,,,,
2007-09-14 12:00:00,704.567,716.855,704.105,713.322,240,Fri,4.204899999999998,bull,2,0.02,100.0,,,,
2007-09-14 16:00:00,713.283,714.236,706.168,707.29,236,Fri,4.486899999999997,bear,1,0.02,100.0,,,,
2007-09-14 20:00:00,707.242,707.463,706.902,707.106,45,Fri,3.971549999999996,bear,2,0.02,100.0,,,,
2007-09-16 20:00:00,706.448,708.007,705.86,708.007,131,Sun,3.946849999999995,bull,1,0.02,100.0,,,,
2007-09-17 00:00:00,708.187,710.857,707.615,709.72,234,Mon,3.983199999999994,bull,2,0.02,100.0,,,,
2007-09-17 04:00:00,709.695,711.871,708.374,710.761,230,Mon,4.052499999999992,bull,3,0.02,100.0,,,,
2007-09-17 08:00:00,710.91,712.483,708.69,711.423,235,Mon,4.082599999999985,bull,4,0.02,100.0,,,,
2007-09-17 12:00:00,711.724,719.545,710.228,715.043,240,Mon,4.337949999999983,bull,5,0.02,100.0,,,,
2007-09-17 16:00:00,715.073,717.655,714.036,717.484,232,Mon,4.1523999999999885,bull,6,0.02,100.0,717.484,719.5602,715.073,
2007-09-17 20:00:00,717.475,717.765,714.949,715.261,184,Mon,4.131599999999992,bear,1,0.02,100.0,,,,
2007-09-18 00:00:00,715.388,716.114,713.452,715.534,228,Tue,4.152999999999992,bull,1,0.02,100.0,,,,
2007-09-18 04:00:00,715.51,716.859,714.441,716.617,237,Tue,4.146549999999991,bull,2,0.02,100.0,,,,
2007-09-18 08:00:00,716.542,721.527,716.338,719.56,239,Tue,4.203999999999996,bull,3,0.02,100.0,,,,
2007-09-18 12:00:00,719.438,720.16,711.855,714.923,240,Tue,4.377499999999992,bear,1,0.02,100.0,,,,Buy loss
2007-09-18 16:00:00,714.857,726.795,712.829,723.691,240,Tue,4.754549999999995,bull,1,0.02,100.0,,,,
2007-09-18 20:00:00,723.733,726.032,722.083,723.386,211,Tue,4.821449999999999,bear,1,0.02,100.0,,,,
2007-09-19 00:00:00,723.303,723.972,721.575,723.219,229,Wed,4.8200999999999965,bear,2,0.02,100.0,,,,
2007-09-19 04:00:00,723.137,725.442,721.25,721.742,239,Wed,4.933099999999996,bear,3,0.02,100.0,,,,
2007-09-19 08:00:00,721.676,725.289,721.147,722.228,240,Wed,5.0181499999999915,bull,1,0.02,100.0,,,,
2007-09-19 12:00:00,722.343,724.722,719.822,721.71,240,Wed,5.0964999999999865,bear,1,0.02,100.0,,,,
2007-09-19 16:00:00,721.834,722.162,720.105,721.347,224,Wed,4.561849999999987,bear,2,0.02,100.0,,,,
2007-09-19 20:00:00,721.37,721.894,720.497,721.483,175,Wed,4.22829999999999,bull,1,0.02,100.0,,,,
2007-09-20 00:00:00,721.534,723.375,721.468,721.947,230,Thu,4.295599999999996,bull,2,0.02,100.0,,,,
2007-09-20 04:00:00,721.904,726.759,721.083,726.499,236,Thu,4.472050000000001,bull,3,0.02,100.0,,,,
2007-09-20 08:00:00,726.387,729.839,725.574,729.063,240,Thu,4.523200000000008,bull,4,0.02,100.0,,,,
2007-09-20 12:00:00,728.996,738.211,728.503,736.312,240,Thu,4.833750000000009,bull,5,0.02,100.0,,,,
2007-09-20 16:00:00,736.236,736.323,730.882,734.752,239,Thu,4.916150000000016,bear,1,0.02,100.0,734.752,737.210075,736.236,Buy loss
2007-09-20 20:00:00,734.757,734.848,732.147,733.583,204,Thu,4.585350000000011,bear,2,0.02,100.0,,,,
2007-09-21 00:00:00,733.565,735.599,733.432,735.252,224,Fri,4.512750000000011,bull,1,0.02,100.0,,,,
2007-09-21 04:00:00,735.267,739.045,734.934,736.043,238,Fri,4.5775000000000095,bull,2,0.02,100.0,,,,
2007-09-21 08:00:00,736.208,737.603,734.228,735.496,240,Fri,4.613150000000007,bear,1,0.02,100.0,,,,
2007-09-21 12:00:00,735.473,737.506,726.474,728.042,240,Fri,5.0438500000000035,bear,2,0.02,100.0,,,,
2007-09-21 16:00:00,728.063,733.004,727.709,730.472,233,Fri,5.049150000000003,bull,1,0.02,100.0,,,,
2007-09-21 20:00:00,730.427,730.967,730.173,730.853,48,Fri,4.673600000000005,bull,2,0.02,100.0,,,,
2007-09-23 20:00:00,730.547,730.695,730.498,730.62,122,Sun,3.9930499999999993,bull,3,0.02,100.0,,,,
2007-09-24 00:00:00,730.723,735.565,730.646,734.506,232,Mon,4.042849999999999,bull,4,0.02,100.0,,,,
2007-09-24 04:00:00,734.322,735.21,732.724,734.228,236,Mon,4.047300000000002,bear,1,0.02,100.0,,,,
2007-09-24 08:00:00,734.243,735.914,731.704,734.384,239,Mon,4.048200000000003,bull,1,0.02,100.0,,,,
2007-09-24 12:00:00,734.453,734.611,726.48,730.15,240,Mon,4.247650000000005,bear,1,0.02,100.0,,,,
2007-09-24 16:00:00,730.335,733.373,729.225,729.687,231,Mon,4.210050000000007,bear,2,0.02,100.0,,,,
2007-09-24 20:00:00,729.585,733.382,728.751,730.353,184,Mon,4.3387500000000045,bull,1,0.02,100.0,,,,
2007-09-25 00:00:00,730.041,730.737,727.584,727.873,233,Tue,4.426550000000003,bear,1,0.02,100.0,,,,
2007-09-25 04:00:00,727.878,728.53,723.682,723.842,236,Tue,4.573599999999999,bear,2,0.02,100.0,,,,
2007-09-25 08:00:00,723.92,727.913,721.994,723.731,240,Tue,4.5857499999999956,bear,3,0.02,100.0,,,,
2007-09-25 12:00:00,723.706,730.518,723.56,729.146,240,Tue,4.720399999999995,bull,1,0.02,100.0,,,,
2007-09-25 16:00:00,729.149,733.426,728.566,730.752,228,Tue,4.477999999999997,bull,2,0.02,100.0,,,,
